transaction_id,adult_id,age_years,age_group_source,transaction_date,year,month,category,merchant,amount_usd,monthly_budget_usd,annual_budget_usd
T0001089,A02,89,65 years and older,2024-10-01T07:46,2024,10,Wages and salaries,Wages and Shop 4,40.29,4194.37,50332.44
T0001090,A02,89,65 years and older,2024-10-23T21:58,2024,10,"Social Security, private and government retirement",Social Security Shop 5,19.81,4194.37,50332.44
T0001091,A02,89,65 years and older,2024-10-28T13:51,2024,10,"Cars and trucks, used",Cars and Shop 4,70.08,4194.37,50332.44
T0001092,A02,89,65 years and older,2024-11-02T14:44,2024,11,Estimated market value of owned home,Estimated market Shop 1,116.98,4194.37,50332.44
T0001093,A02,89,65 years and older,2024-11-02T12:44,2024,11,Estimated market value of owned home,Estimated market Shop 9,13.85,4194.37,50332.44
T0001094,A02,89,65 years and older,2024-11-05T14:02,2024,11,Estimated market value of owned home,Estimated market Shop 6,161.17,4194.37,50332.44
T0001095,A02,89,65 years and older,2024-11-23T12:56,2024,11,Income before taxes,Income before Shop 8,33.75,4194.37,50332.44
T0001096,A02,89,65 years and older,2024-11-05T07:01,2024,11,Estimated market value of owned home,Estimated market Shop 7,56.25,4194.37,50332.44
T0001097,A02,89,65 years and older,2024-11-08T11:25,2024,11,Owned dwellings,Owned dwellings Shop 1,88.67,4194.37,50332.44
T0001098,A02,89,65 years and older,2024-11-24T20:23,2024,11,Estimated market value of owned home,Estimated market Shop 4,58.73,4194.37,50332.44
T0001099,A02,89,65 years and older,2024-11-01T21:51,2024,11,Estimated market value of owned home,Estimated market Shop 2,146.18,4194.37,50332.44
T0001100,A02,89,65 years and older,2024-11-24T17:16,2024,11,Estimated market value of owned home,Estimated market Shop 2,21.31,4194.37,50332.44
T0001101,A02,89,65 years and older,2024-11-23T07:39,2024,11,Food at home,Food at Shop 5,67.00,4194.37,50332.44
T0001102,A02,89,65 years and older,2024-11-01T08:51,2024,11,Estimated market value of owned home,Estimated market Shop 3,75.78,4194.37,50332.44
T0001103,A02,89,65 years and older,2024-11-06T21:39,2024,11,Housing,Housing Shop 5,51.65,4194.37,50332.44
T0001104,A02,89,65 years and older,2024-11-16T12:53,2024,11,Estimated market value of owned home,Estimated market Shop 9,37.97,4194.37,50332.44
T0001105,A02,89,65 years and older,2024-11-14T10:29,2024,11,Estimated market value of owned home,Estimated market Shop 2,60.30,4194.37,50332.44
T0001106,A02,89,65 years and older,2024-11-18T09:09,2024,11,Healthcare,Healthcare Shop 8,36.50,4194.37,50332.44
T0001107,A02,89,65 years and older,2024-11-29T08:47,2024,11,Estimated market value of owned home,Estimated market Shop 7,141.93,4194.37,50332.44
T0001108,A02,89,65 years and older,2024-11-02T11:40,2024,11,Estimated market value of owned home,Estimated market Shop 2,53.04,4194.37,50332.44
T0001109,A02,89,65 years and older,2024-11-15T21:56,2024,11,Estimated market value of owned home,Estimated market Shop 4,8.67,4194.37,50332.44
T0001110,A02,89,65 years and older,2024-11-11T15:17,2024,11,Housing,Housing Shop 7,110.50,4194.37,50332.44
T0001111,A02,89,65 years and older,2024-11-04T15:51,2024,11,Estimated market value of owned home,Estimated market Shop 1,82.67,4194.37,50332.44
T0001112,A02,89,65 years and older,2024-11-11T17:28,2024,11,Estimated market value of owned home,Estimated market Shop 2,290.33,4194.37,50332.44
T0001113,A02,89,65 years and older,2024-11-01T20:42,2024,11,Estimated market value of owned home,Estimated market Shop 1,154.27,4194.37,50332.44
T0001114,A02,89,65 years and older,2024-11-25T11:17,2024,11,"Utilities, fuels, and public services",Utilities fuels Shop 8,12.79,4194.37,50332.44
T0001115,A02,89,65 years and older,2024-11-14T14:41,2024,11,Estimated market value of owned home,Estimated market Shop 8,37.92,4194.37,50332.44
T0001116,A02,89,65 years and older,2024-11-18T18:10,2024,11,Income before taxes,Income before Shop 6,152.47,4194.37,50332.44
T0001117,A02,89,65 years and older,2024-11-11T11:30,2024,11,Estimated market value of owned home,Estimated market Shop 3,123.61,4194.37,50332.44
T0001118,A02,89,65 years and older,2024-11-14T16:28,2024,11,Estimated market value of owned home,Estimated market Shop 1,72.96,4194.37,50332.44
T0001119,A02,89,65 years and older,2024-11-22T16:29,2024,11,Telephone services,Telephone services Shop 3,77.31,4194.37,50332.44
T0001120,A02,89,65 years and older,2024-11-02T18:50,2024,11,Transportation,Transportation Shop 9,57.38,4194.37,50332.44
T0001121,A02,89,65 years and older,2024-11-01T09:16,2024,11,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 1,23.46,4194.37,50332.44
T0001122,A02,89,65 years and older,2024-11-16T12:08,2024,11,Other household expenses,Other household Shop 4,43.35,4194.37,50332.44
T0001123,A02,89,65 years and older,2024-11-01T07:52,2024,11,Estimated market value of owned home,Estimated market Shop 3,98.43,4194.37,50332.44
T0001124,A02,89,65 years and older,2024-11-27T18:56,2024,11,Estimated market value of owned home,Estimated market Shop 1,77.58,4194.37,50332.44
T0001125,A02,89,65 years and older,2024-11-17T20:05,2024,11,Estimated market value of owned home,Estimated market Shop 7,47.94,4194.37,50332.44
T0001126,A02,89,65 years and older,2024-11-03T10:49,2024,11,Estimated market value of owned home,Estimated market Shop 3,116.91,4194.37,50332.44
T0001127,A02,89,65 years and older,2024-11-08T15:28,2024,11,Estimated market value of owned home,Estimated market Shop 6,101.06,4194.37,50332.44
T0001128,A02,89,65 years and older,2024-11-20T09:18,2024,11,Wages and salaries,Wages and Shop 3,38.94,4194.37,50332.44
T0001129,A02,89,65 years and older,2024-11-20T15:56,2024,11,"Social Security, private and government retirement",Social Security Shop 5,126.35,4194.37,50332.44
T0001130,A02,89,65 years and older,2024-11-14T08:18,2024,11,Estimated market value of owned home,Estimated market Shop 8,102.23,4194.37,50332.44
T0001131,A02,89,65 years and older,2024-11-27T20:09,2024,11,Estimated market value of owned home,Estimated market Shop 1,59.37,4194.37,50332.44
T0001132,A02,89,65 years and older,2024-11-22T17:11,2024,11,Estimated market value of owned home,Estimated market Shop 7,20.11,4194.37,50332.44
T0001133,A02,89,65 years and older,2024-11-01T20:22,2024,11,Cash contributions,Cash contributions Shop 6,47.02,4194.37,50332.44
T0001134,A02,89,65 years and older,2024-11-18T14:56,2024,11,Estimated market value of owned home,Estimated market Shop 3,35.98,4194.37,50332.44
T0001135,A02,89,65 years and older,2024-11-07T18:34,2024,11,Cash contributions,Cash contributions Shop 3,173.95,4194.37,50332.44
T0001136,A02,89,65 years and older,2024-11-27T09:13,2024,11,Wages and salaries,Wages and Shop 1,121.20,4194.37,50332.44
T0001137,A02,89,65 years and older,2024-11-17T09:25,2024,11,"Social Security, private and government retirement",Social Security Shop 6,47.46,4194.37,50332.44
T0001138,A02,89,65 years and older,2024-11-28T12:14,2024,11,"Social Security, private and government retirement",Social Security Shop 9,143.27,4194.37,50332.44
T0001139,A02,89,65 years and older,2024-11-25T07:43,2024,11,Owned dwellings,Owned dwellings Shop 5,47.44,4194.37,50332.44
T0001140,A02,89,65 years and older,2024-11-10T21:07,2024,11,Estimated monthly rental value of owned home,Estimated monthly Shop 2,174.87,4194.37,50332.44
T0001141,A02,89,65 years and older,2024-11-09T12:35,2024,11,Estimated market value of owned home,Estimated market Shop 6,145.51,4194.37,50332.44
T0001142,A02,89,65 years and older,2024-12-18T17:55,2024,12,Estimated market value of owned home,Estimated market Shop 9,59.04,4194.37,50332.44
T0001143,A02,89,65 years and older,2024-12-26T15:46,2024,12,Estimated market value of owned home,Estimated market Shop 7,169.99,4194.37,50332.44
T0001144,A02,89,65 years and older,2024-12-20T07:52,2024,12,Estimated market value of owned home,Estimated market Shop 8,55.71,4194.37,50332.44
T0001145,A02,89,65 years and older,2024-12-09T16:44,2024,12,Estimated market value of owned home,Estimated market Shop 1,35.21,4194.37,50332.44
T0001146,A02,89,65 years and older,2024-12-17T21:30,2024,12,Estimated market value of owned home,Estimated market Shop 2,32.76,4194.37,50332.44
T0001147,A02,89,65 years and older,2024-12-02T08:06,2024,12,Other money receipts,Other money Shop 6,185.97,4194.37,50332.44
T0001148,A02,89,65 years and older,2024-12-27T18:44,2024,12,Estimated market value of owned home,Estimated market Shop 9,249.80,4194.37,50332.44
T0001149,A02,89,65 years and older,2024-12-28T20:05,2024,12,Income before taxes,Income before Shop 2,126.07,4194.37,50332.44
T0001150,A02,89,65 years and older,2024-12-12T10:12,2024,12,Food at home,Food at Shop 8,162.38,4194.37,50332.44
T0001151,A02,89,65 years and older,2024-12-22T07:53,2024,12,Income before taxes,Income before Shop 7,58.08,4194.37,50332.44
T0001152,A02,89,65 years and older,2024-12-27T20:56,2024,12,"Social Security, private and government retirement",Social Security Shop 2,81.21,4194.37,50332.44
T0001153,A02,89,65 years and older,2024-12-28T08:32,2024,12,Estimated market value of owned home,Estimated market Shop 4,12.90,4194.37,50332.44
T0001154,A02,89,65 years and older,2024-12-06T07:06,2024,12,Owned dwellings,Owned dwellings Shop 6,58.61,4194.37,50332.44
T0001155,A02,89,65 years and older,2024-12-11T17:58,2024,12,Estimated market value of owned home,Estimated market Shop 3,29.61,4194.37,50332.44
T0001156,A02,89,65 years and older,2024-12-15T19:08,2024,12,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 9,22.35,4194.37,50332.44
T0001157,A02,89,65 years and older,2024-12-01T10:38,2024,12,Estimated market value of owned home,Estimated market Shop 4,11.65,4194.37,50332.44
T0001158,A02,89,65 years and older,2024-12-23T19:15,2024,12,Estimated market value of owned home,Estimated market Shop 4,32.72,4194.37,50332.44
T0001159,A02,89,65 years and older,2024-12-12T10:38,2024,12,Estimated market value of owned home,Estimated market Shop 3,24.81,4194.37,50332.44
T0001160,A02,89,65 years and older,2024-12-13T13:59,2024,12,Income before taxes,Income before Shop 8,58.31,4194.37,50332.44
T0001161,A02,89,65 years and older,2024-12-23T11:50,2024,12,Healthcare,Healthcare Shop 3,73.01,4194.37,50332.44
T0001162,A02,89,65 years and older,2024-12-03T14:18,2024,12,Transportation,Transportation Shop 7,100.86,4194.37,50332.44
T0001163,A02,89,65 years and older,2024-12-04T21:47,2024,12,"Interest, dividends, rental income, and other property income",Interest dividends Shop 1,34.32,4194.37,50332.44
T0001164,A02,89,65 years and older,2024-12-30T20:25,2024,12,Food away from home,Food away Shop 9,224.87,4194.37,50332.44
T0001165,A02,89,65 years and older,2024-12-08T17:09,2024,12,Self-employment income,Selfemployment income Shop 9,47.60,4194.37,50332.44
T0001166,A02,89,65 years and older,2024-12-26T17:08,2024,12,Food at home,Food at Shop 7,61.28,4194.37,50332.44
T0001167,A02,89,65 years and older,2024-12-06T09:26,2024,12,Estimated market value of owned home,Estimated market Shop 5,26.90,4194.37,50332.44
T0001168,A02,89,65 years and older,2024-12-10T10:21,2024,12,Estimated monthly rental value of owned home,Estimated monthly Shop 9,53.64,4194.37,50332.44
T0001169,A02,89,65 years and older,2024-12-20T19:57,2024,12,Entertainment,Entertainment Shop 3,225.68,4194.37,50332.44
T0001170,A02,89,65 years and older,2024-12-28T20:18,2024,12,Estimated market value of owned home,Estimated market Shop 3,42.06,4194.37,50332.44
T0001171,A02,89,65 years and older,2024-12-22T07:17,2024,12,Estimated market value of owned home,Estimated market Shop 3,7.99,4194.37,50332.44
T0001172,A02,89,65 years and older,2024-12-17T17:12,2024,12,Income before taxes,Income before Shop 7,57.37,4194.37,50332.44
T0001173,A02,89,65 years and older,2024-12-13T09:11,2024,12,Estimated market value of owned home,Estimated market Shop 5,33.84,4194.37,50332.44
T0001174,A02,89,65 years and older,2024-12-30T17:26,2024,12,Estimated market value of owned home,Estimated market Shop 6,208.76,4194.37,50332.44
T0001175,A02,89,65 years and older,2024-12-12T21:18,2024,12,Estimated market value of owned home,Estimated market Shop 6,29.12,4194.37,50332.44
T0001176,A02,89,65 years and older,2024-12-12T13:26,2024,12,Housing,Housing Shop 4,10.04,4194.37,50332.44
T0001177,A02,89,65 years and older,2024-12-26T12:47,2024,12,Estimated market value of owned home,Estimated market Shop 3,20.96,4194.37,50332.44
T0001178,A02,89,65 years and older,2024-12-02T17:58,2024,12,Other dairy products,Other dairy Shop 4,129.02,4194.37,50332.44
T0001179,A02,89,65 years and older,2024-12-22T16:32,2024,12,Income before taxes,Income before Shop 8,119.63,4194.37,50332.44
T0001180,A02,89,65 years and older,2024-12-02T08:41,2024,12,"Social Security, private and government retirement",Social Security Shop 6,101.30,4194.37,50332.44
T0001181,A02,89,65 years and older,2024-12-28T20:05,2024,12,Wages and salaries,Wages and Shop 5,14.30,4194.37,50332.44
T0001182,A02,89,65 years and older,2024-12-21T13:49,2024,12,Vehicle purchases (net outlay),Vehicle purchases Shop 3,53.64,4194.37,50332.44
T0001183,A02,89,65 years and older,2024-12-20T08:40,2024,12,"Pets, toys, hobbies, and playground equipment",Pets toys Shop 1,55.65,4194.37,50332.44
T0001184,A02,89,65 years and older,2024-12-27T09:13,2024,12,Food at home,Food at Shop 2,232.16,4194.37,50332.44
T0001185,A02,89,65 years and older,2024-12-15T18:04,2024,12,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 5,86.17,4194.37,50332.44
T0001186,A02,89,65 years and older,2024-12-03T20:45,2024,12,"Utilities, fuels, and public services",Utilities fuels Shop 6,65.50,4194.37,50332.44
T0001187,A02,89,65 years and older,2024-12-24T12:32,2024,12,"Social Security, private and government retirement",Social Security Shop 1,73.71,4194.37,50332.44
T0001188,A02,89,65 years and older,2024-12-19T09:55,2024,12,Estimated market value of owned home,Estimated market Shop 3,289.18,4194.37,50332.44
T0001189,A02,89,65 years and older,2024-12-03T12:12,2024,12,Estimated market value of owned home,Estimated market Shop 7,78.56,4194.37,50332.44
T0001190,A02,89,65 years and older,2024-12-02T11:28,2024,12,Estimated market value of owned home,Estimated market Shop 8,68.80,4194.37,50332.44
T0001191,A02,89,65 years and older,2024-12-06T11:15,2024,12,Estimated market value of owned home,Estimated market Shop 8,27.52,4194.37,50332.44
T0001192,A02,89,65 years and older,2024-12-10T14:56,2024,12,Health insurance,Health insurance Shop 9,27.59,4194.37,50332.44
T0001193,A02,89,65 years and older,2024-12-09T14:14,2024,12,Estimated market value of owned home,Estimated market Shop 6,46.16,4194.37,50332.44
T0001194,A03,89,65 years and older,2024-01-08T18:42,2024,1,Estimated market value of owned home,Estimated market Shop 5,79.18,6575.11,78901.36
T0001195,A03,89,65 years and older,2024-01-10T07:02,2024,1,Income before taxes,Income before Shop 3,184.48,6575.11,78901.36
T0001196,A03,89,65 years and older,2024-01-08T11:32,2024,1,Estimated market value of owned home,Estimated market Shop 3,280.01,6575.11,78901.36
T0001197,A03,89,65 years and older,2024-01-18T21:07,2024,1,Food at home,Food at Shop 8,187.38,6575.11,78901.36
T0001198,A03,89,65 years and older,2024-01-22T11:25,2024,1,Estimated market value of owned home,Estimated market Shop 5,60.52,6575.11,78901.36
T0001199,A03,89,65 years and older,2024-01-26T17:46,2024,1,Personal insurance and pensions,Personal insurance Shop 4,100.87,6575.11,78901.36
T0001200,A03,89,65 years and older,2024-01-01T13:16,2024,1,Estimated market value of owned home,Estimated market Shop 1,175.11,6575.11,78901.36
T0001201,A03,89,65 years and older,2024-01-03T07:53,2024,1,Estimated market value of owned home,Estimated market Shop 9,143.46,6575.11,78901.36
T0001202,A03,89,65 years and older,2024-01-01T10:20,2024,1,Estimated market value of owned home,Estimated market Shop 7,97.25,6575.11,78901.36
T0001203,A03,89,65 years and older,2024-01-24T08:10,2024,1,Owned dwellings,Owned dwellings Shop 7,59.21,6575.11,78901.36
T0001204,A03,89,65 years and older,2024-01-23T17:15,2024,1,Estimated market value of owned home,Estimated market Shop 3,15.24,6575.11,78901.36
T0001205,A03,89,65 years and older,2024-01-02T08:30,2024,1,Estimated market value of owned home,Estimated market Shop 9,85.94,6575.11,78901.36
